Brand,Model,Body_Type,Fuel,Transmission,Owner,Owner_No,Year,KM,Price,Seats,Engine_CC,Power,City
Hyundai,Hyundai Creta,SUV,Diesel,Automatic,2nd Owner,2,2017,110000.0,900000.0,5.0,1582.0,126.2bhp,Jaipur
BMW,BMW 5 Series,Sedan,Diesel,Automatic,1st Owner,1,2017,100000.0,2500000.0,5.0,1995.0,187.74bhp,Jaipur
Maruti,Maruti Swift,Hatchback,Petrol,Manual,1st Owner,1,2018,57000.0,600000.0,5.0,1197.0,81.80bhp,Jaipur
BMW,BMW 3 Series,Sedan,Diesel,Automatic,2nd Owner,2,2013,70000.0,975000.0,5.0,1995.0,184bhp,Jaipur
Maruti,Maruti Swift,Hatchback,Diesel,Manual,1st Owner,1,2014,76000.0,475000.0,5.0,1248.0,74bhp,Jaipur
Maruti,Maruti Swift,Hatchback,Petrol,Automatic,2nd Owner,2,2021,7183.0,801000.0,5.0,1197.0,88.50bhp,Jaipur
Hyundai,Hyundai Creta,SUV,Petrol,Automatic,3rd Owner,3,2021,6165.0,1574000.0,5.0,1353.0,138.12bhp,Jaipur
Skoda,Skoda Rapid,Sedan,Diesel,Manual,2nd Owner,2,2012,85000.0,350000.0,5.0,1598.0,103.5bhp,Jaipur
Tata,Tata Tiago,Hatchback,Cng,Manual,1st Owner,1,2022,4437.0,590000.0,5.0,1199.0,72bhp,Jaipur
Hyundai,Hyundai i20,Hatchback,Petrol,Manual,1st Owner,1,2016,34217.0,532000.0,5.0,1197.0,81.83bhp,Jaipur
Volkswagen,Volkswagen Polo,Hatchback,Petrol,Manual,1st Owner,1,2017,80101.0,525000.0,5.0,1198.0,74bhp,Jaipur
Honda,Honda Civic,Sedan,Petrol,Manual,3rd Owner,3,2007,150000.0,170000.0,5.0,1799.0,130bhp,Jaipur
Maruti,Maruti A-Star,Hatchback,Petrol,Manual,1st Owner,1,2012,50000.0,225000.0,5.0,998.0,66.1bhp,Jaipur
Mahindra,Mahindra Scorpio,SUV,Diesel,Manual,2nd Owner,2,2019,100000.0,1600000.0,7.0,2179.0,140bhp,Jaipur
Maruti,Maruti Wagon R,Hatchback,Petrol,Manual,1st Owner,1,2011,72580.0,250000.0,5.0,998.0,67.05bhp,Jaipur
Hyundai,Hyundai Verna,Sedan,Diesel,Manual,4th Owner,4,2012,120000.0,300000.0,5.0,1582.0,126.32bhp,Jaipur
Hyundai,Hyundai Verna,Sedan,Diesel,Manual,1st Owner,1,2020,120000.0,1000000.0,5.0,1582.0,126.2bhp,Jaipur
Hyundai,Hyundai Santro,Hatchback,Petrol,Manual,1st Owner,1,2019,30000.0,420000.0,5.0,1086.0,68bhp,Jaipur
Volkswagen,Volkswagen Polo,Hatchback,Diesel,Manual,1st Owner,1,2012,100000.0,300000.0,5.0,1199.0,73.9bhp,Jaipur
Hyundai,Hyundai i20,Hatchback,Diesel,Manual,1st Owner,1,2018,69000.0,675000.0,5.0,1396.0,88.76bhp,Jaipur
Maruti,Maruti Swift,Hatchback,Diesel,Manual,1st Owner,1,2017,50040.0,625000.0,5.0,1248.0,74bhp,Jaipur
Honda,Honda CR-V,SUV,Petrol,Automatic,1st Owner,1,2015,48350.0,1290000.0,5.0,2354.0,187.4bhp,Jaipur
Chevrolet,Chevrolet Beat,Hatchback,Petrol,Manual,2nd Owner,2,2011,40000.0,110000.00000000001,5.0,1199.0,79.4bhp,Jaipur
Chevrolet,Chevrolet Cruze,Sedan,Diesel,Manual,4th Owner,4,2011,120000.0,217000.0,5.0,1991.0,147.9bhp,Jaipur
Tata,Tata New Safari,SUV,Diesel,Manual,1st Owner,1,2011,120000.0,250000.0,7.0,2179.0,138.03bhp,Jaipur
Honda,Honda City,Sedan,Petrol,Automatic,1st Owner,1,2017,74573.0,715000.0,5.0,1497.0,117.6bhp,Jaipur
Renault,Renault KWID,Hatchback,Petrol,Automatic,1st Owner,1,2018,64715.0,356000.0,5.0,999.0,67bhp,Jaipur
Honda,Honda City,Sedan,Diesel,Manual,1st Owner,1,2014,76000.0,525000.0,5.0,1498.0,98.6bhp,Jaipur
Maruti,Maruti Wagon R,Hatchback,Petrol,Manual,2nd Owner,2,2017,99348.0,341000.0,5.0,998.0,67.04bhp,Jaipur
Hyundai,Hyundai Grand i10,Hatchback,Petrol,Manual,1st Owner,1,2017,39176.0,443000.0,5.0,1197.0,81.86bhp,Jaipur
Maruti,Maruti A-Star,Hatchback,Petrol,Manual,1st Owner,1,2012,50000.0,225000.0,5.0,998.0,66.1bhp,Jaipur
Nissan,Nissan Micra Active,Hatchback,Petrol,Manual,2nd Owner,2,2017,80000.0,300000.0,5.0,1198.0,67.04bhp,Jaipur
Maruti,Maruti Vitara Brezza,SUV,Petrol,Manual,1st Owner,1,2020,50000.0,750000.0,5.0,1462.0,103.26bhp,Jaipur
Maruti,Maruti Swift Dzire,Sedan,Diesel,Manual,3rd Owner,3,2016,120000.0,490000.00000000006,5.0,1248.0,74bhp,Jaipur
Maruti,Maruti Ertiga,MUV,Diesel,Manual,3rd Owner,3,2012,70000.0,450000.0,7.0,1248.0,88.8bhp,Jaipur
Hyundai,Hyundai Grand i10,Hatchback,Petrol,Manual,1st Owner,1,2016,40000.0,425000.0,5.0,1197.0,82bhp,Jaipur
Hyundai,Hyundai Santro,Hatchback,Petrol,Manual,1st Owner,1,2001,70000.0,65000.0,5.0,999.0,,Jaipur
Ford,Ford Ecosport,SUV,Petrol,Automatic,3rd Owner,3,2017,100000.0,490000.00000000006,5.0,1499.0,110.4bhp,Jaipur
Tata,Tata Indigo,Sedan,Diesel,Manual,2nd Owner,2,2012,60000.0,150000.0,5.0,1405.0,70,Jaipur
Hyundai,Hyundai Verna,Sedan,Petrol,Manual,1st Owner,1,2019,29905.0,894999.9999999999,5.0,1591.0,121.3bhp,Jaipur
Maruti,Maruti Swift Dzire,Sedan,Diesel,Manual,1st Owner,1,2015,70000.0,490000.00000000006,5.0,1248.0,74bhp,Jaipur
Mercedes-Benz,Mercedes-Benz A Class,Hatchback,Diesel,Automatic,4th Owner,4,2013,80000.0,875000.0,5.0,2143.0,107.3bhp,Jaipur
Tata,Tata Harrier,SUV,Diesel,Manual,2nd Owner,2,2019,70000.0,1450000.0,5.0,1956.0,167.67bhp,Jaipur
Honda,Honda Amaze,Sedan,Diesel,Manual,1st Owner,1,2018,80000.0,625000.0,5.0,1498.0,98.6bhp,Jaipur
Mahindra,Mahindra XUV300,SUV,Petrol,Manual,1st Owner,1,2020,40000.0,850000.0,5.0,1197.0,108.62bhp,Jaipur
Skoda,Skoda Rapid,Sedan,Petrol,Manual,2nd Owner,2,2021,88069.0,859000.0,5.0,999.0,108.62bhp,Jaipur
Hyundai,Hyundai i10,Hatchback,Petrol,Manual,3rd Owner,3,2014,50789.0,278000.0,5.0,1086.0,68.05bhp,Jaipur
Hyundai,Hyundai Verna,Sedan,Diesel,Manual,2nd Owner,2,2014,76000.0,550000.0,5.0,1582.0,126.32bhp,Jaipur
Maruti,Maruti Alto 800,Hatchback,Petrol,Manual,1st Owner,1,2019,42212.0,304000.0,5.0,796.0,47.33bhp,Jaipur
Honda,Honda Amaze,Sedan,Petrol,Manual,1st Owner,1,2015,105227.0,371000.0,5.0,1198.0,86.7bhp,Jaipur
Skoda,Skoda Laura,Sedan,Diesel,Manual,3rd Owner,3,2006,150000.0,125000.0,5.0,1896.0,106,Jaipur
Hyundai,Hyundai Creta,SUV,Diesel,Automatic,2nd Owner,2,2019,92700.0,1250000.0,5.0,1582.0,126.2bhp,Jaipur
Chevrolet,Chevrolet Cruze,Sedan,Diesel,Manual,2nd Owner,2,2011,120000.0,339000.0,5.0,1991.0,147.9bhp,Jaipur
Maruti,Maruti Alto,Hatchback,Petrol,Manual,1st Owner,1,2006,30000.0,70000.0,5.0,796.0,46.3bhp,Jaipur
Maruti,Maruti Swift,Hatchback,Petrol,Manual,1st Owner,1,2021,12168.0,695000.0,5.0,1197.0,81.80bhp,Jaipur
Hyundai,Hyundai Grand i10 Nios,Hatchback,Diesel,Manual,1st Owner,1,2022,10000.0,685000.0,5.0,1186.0,73.97bhp,Jaipur
Tata,Tata Nano,Hatchback,Petrol,Manual,3rd Owner,3,2011,30000.0,60000.0,4.0,624.0,35 bhp,Jaipur
Hyundai,Hyundai Kona,SUV,Electric,Automatic,1st Owner,1,2021,75000.0,1600000.0,5.0,0.0,134.10bhp,Jaipur
Hyundai,Hyundai Creta,SUV,Petrol,Automatic,1st Owner,1,2020,73500.0,1560000.0,5.0,1497.0,113.18bhp,Jaipur
Tata,Tata Nexon EV Max,SUV,Electric,Automatic,0th Owner,0,2023,4140.0,1600000.0,5.0,0.0,141.04bhp,Jaipur
MG,MG ZS EV,SUV,Electric,Automatic,1st Owner,1,2022,10371.0,2450000.0,5.0,0.0,174.33bhp,Jaipur
Isuzu,Isuzu D-Max,Pickup Trucks,Diesel,Manual,1st Owner,1,2016,75210.0,1490000.0,5.0,2499.0,134bhp,Jaipur
Maruti,Maruti Wagon R,Hatchback,Petrol,Automatic,1st Owner,1,2017,69159.0,379000.0,5.0,998.0,67bhp,Jaipur
Maruti,Maruti A-Star,Hatchback,Petrol,Automatic,1st Owner,1,2011,56992.0,252999.99999999997,5.0,998.0,66.1bhp,Jaipur
Maruti,Maruti Swift Dzire,Sedan,Diesel,Manual,2nd Owner,2,2015,120000.0,295000.0,5.0,1248.0,74bhp,Jaipur
Hyundai,Hyundai Grand i10,Hatchback,Petrol,Manual,1st Owner,1,2017,28500.0,495000.0,5.0,1197.0,82bhp,Jaipur
Skoda,Skoda Fabia,Hatchback,Petrol,Manual,2nd Owner,2,2010,100000.0,200000.0,5.0,1198.0,75 bhp at 5400 rpm,Jaipur
Hyundai,Hyundai i20,Hatchback,Diesel,Manual,5th Owner,5,2012,90000.0,175000.0,5.0,1396.0,90PS at 4000rpm,Jaipur
Hyundai,Hyundai i20,Hatchback,Diesel,Manual,5th Owner,5,2012,90000.0,175000.0,5.0,1396.0,90PS at 4000rpm,Jaipur
Hyundai,Hyundai Grand i10,Hatchback,Diesel,Manual,2nd Owner,2,2014,76164.0,322000.0,5.0,1120.0,70bhp,Jaipur
Maruti,Maruti Alto K10,Hatchback,Petrol,Automatic,1st Owner,1,2016,75196.0,338000.0,5.0,998.0,67.05bhp,Jaipur
Mahindra,Mahindra XUV500,SUV,Diesel,Automatic,3rd Owner,3,2016,50000.0,680000.0,7.0,2179.0,140bhp,Jaipur
Maruti,Maruti Alto 800,Hatchback,Petrol,Manual,1st Owner,1,2017,51759.0,273000.0,5.0,796.0,47.33bhp,Jaipur
Tata,Tata Tiago,Hatchback,Petrol,Manual,2nd Owner,2,2019,105021.0,473000.00000000006,5.0,1199.0,83.83bhp,Jaipur
Hyundai,Hyundai Verna,Sedan,Petrol,Manual,1st Owner,1,2010,120000.0,150000.0,5.0,1599.0,103.2 PS at 5500 RPM,Jaipur
Tata,Tata Safari Storme,SUV,Diesel,Manual,2nd Owner,2,2016,90000.0,600000.0,7.0,2179.0,148bhp,Jaipur
Mahindra,Mahindra XUV500,SUV,Diesel,Manual,1st Owner,1,2021,80000.0,1000000.0,7.0,2179.0,152.87bhp,Jaipur
Mahindra,Mahindra Thar,SUV,Petrol,Manual,2nd Owner,2,2021,30000.0,1370000.0,4.0,1997.0,150bhp,Jaipur
Kia,Kia Sonet,SUV,Petrol,Manual,1st Owner,1,2022,10000.0,925000.0,5.0,998.0,118.36bhp,Jaipur
Volkswagen,Volkswagen Taigun,SUV,Petrol,Manual,1st Owner,1,2022,20000.0,1350000.0,5.0,999.0,113.98bhp,Jaipur
Hyundai,Hyundai Getz,Hatchback,Petrol,Manual,3rd Owner,3,2007,110000.0,60000.0,5.0,1341.0,83 PS ,Jaipur
Maruti,Maruti Swift Dzire,Sedan,Petrol,Manual,2nd Owner,2,2020,40000.0,650000.0,5.0,1197.0,88.50bhp,Jaipur
Honda,Honda City,Sedan,Petrol,Manual,1st Owner,1,2012,100000.0,350000.0,5.0,1497.0,116.4bhp,Jaipur
Mahindra,Mahindra XUV300,SUV,Diesel,Manual,1st Owner,1,2022,10000.0,1370000.0,5.0,1497.0,115.05bhp,Jaipur
Toyota,Toyota Etios Liva,Hatchback,Petrol,Manual,1st Owner,1,2013,60000.0,295000.0,5.0,1197.0,78.9bhp,Jaipur
Maruti,Maruti 800,Hatchback,Petrol,Manual,1st Owner,1,2008,50000.0,75000.0,4.0,796.0,37bhp,Jaipur
Maruti,Maruti SX4,Sedan,Petrol,Manual,2nd Owner,2,2007,120000.0,50000.0,5.0,1586.0,104.68,Jaipur
Volkswagen,Volkswagen Polo,Hatchback,Diesel,Manual,3rd Owner,3,2013,70000.0,240000.0,5.0,1199.0,73.9bhp,Jaipur
Honda,Honda Amaze,Sedan,Diesel,Manual,4th Owner,4,2016,100000.0,320000.0,5.0,1498.0,98.63bhp,Jaipur
Skoda,Skoda Octavia,Sedan,Petrol,Automatic,1st Owner,1,2019,67896.0,1500000.0,5.0,1798.0,178bhp,Jaipur
Renault,Renault Kiger,SUV,Petrol,Manual,2nd Owner,2,2021,9862.0,745000.0,5.0,999.0,98.63bhp,Jaipur
Renault,Renault KWID,Hatchback,Petrol,Manual,1st Owner,1,2017,40000.0,225000.0,5.0,999.0,67bhp,Jaipur
Renault,Renault KWID,Hatchback,Petrol,Manual,1st Owner,1,2019,37478.0,332000.0,5.0,799.0,53.26bhp,Jaipur
Maruti,Maruti Alto 800,Hatchback,Cng,Manual,1st Owner,1,2021,32972.0,415000.00000000006,4.0,796.0,40.36bhp,Jaipur
Maruti,Maruti Eeco,Minivans,Cng,Manual,1st Owner,1,2022,30000.0,655000.0,5.0,1196.0,61.68bhp,Jaipur
Maruti,Maruti Swift,Hatchback,Petrol,Automatic,1st Owner,1,2022,3120.0,775000.0,5.0,1197.0,88.50bhp,Jaipur
Volkswagen,Volkswagen Vento,Sedan,Petrol,Manual,1st Owner,1,2022,20972.0,1050000.0,5.0,999.0,108.62bhp,Jaipur
Volkswagen,Volkswagen Polo,Hatchback,Petrol,Manual,1st Owner,1,2018,60000.0,475000.0,5.0,999.0,75bhp,Jaipur
Hyundai,Hyundai Verna,Sedan,Diesel,Manual,1st Owner,1,2012,120000.0,325000.0,5.0,1396.0,88.7bhp,Jaipur
Jeep,Jeep Compass,SUV,Petrol,Automatic,1st Owner,1,2018,20000.0,1400000.0,5.0,1368.0,160bhp,Jaipur
Hyundai,Hyundai EON,Hatchback,Petrol,Manual,2nd Owner,2,2013,70000.0,145000.0,5.0,814.0,55.2bhp,Jaipur
Maruti,Maruti Swift Dzire,Sedan,Petrol,Manual,3rd Owner,3,2012,80000.0,250000.0,5.0,1197.0,85.8bhp,Jaipur
Tata,Tata Nexon,SUV,Petrol,Automatic,1st Owner,1,2021,38323.0,1025000.0,5.0,1199.0,118.36bhp,Jaipur
Maruti,Maruti Swift Dzire,Sedan,Petrol,Manual,1st Owner,1,2020,120000.0,500000.0,5.0,1197.0,88.50bhp,Jaipur
Renault,Renault KWID,Hatchback,Petrol,Manual,1st Owner,1,2019,40000.0,300000.0,5.0,799.0,53.3bhp,Jaipur
Skoda,Skoda Superb,Sedan,Petrol,Automatic,1st Owner,1,2020,50000.0,3000000.0,5.0,1984.0,187.74bhp,Jaipur
Mahindra,Mahindra XUV300,SUV,Diesel,Manual,1st Owner,1,2019,60000.0,1000000.0,5.0,1497.0,115bhp,Jaipur
Hyundai,Hyundai Santa Fe,SUV,Diesel,Automatic,1st Owner,1,2014,90000.0,750000.0,7.0,2199.0,194.3bhp,Jaipur
Hyundai,Hyundai Grand i10,Hatchback,Petrol,Automatic,1st Owner,1,2016,72842.0,459999.99999999994,5.0,1197.0,82bhp,Jaipur
Maruti,Maruti Wagon R,Hatchback,Petrol,Manual,2nd Owner,2,2018,16338.0,430000.0,5.0,998.0,67.04bhp,Jaipur
Kia,Kia Seltos,SUV,Diesel,Manual,1st Owner,1,2020,49017.0,1525000.0,5.0,1493.0,113.43bhp,Jaipur
Maruti,Maruti Wagon R,Hatchback,Lpg,Manual,2nd Owner,2,2010,80000.0,140000.0,5.0,1061.0,57.5,Jaipur
Tata,Tata Nano,Hatchback,Petrol,Manual,3rd Owner,3,2011,30000.0,55000.0,4.0,624.0,35 bhp,Jaipur
Toyota,Toyota Innova,MUV,Diesel,Manual,1st Owner,1,2014,120000.0,650000.0,7.0,2494.0,100.6bhp,Jaipur
Hyundai,Hyundai Verna,Sedan,Diesel,Automatic,1st Owner,1,2019,79828.0,1140000.0,5.0,1582.0,126.2bhp,Jaipur
Ford,Ford Figo,Hatchback,Diesel,Manual,2nd Owner,2,2014,120000.0,190000.0,5.0,1399.0,68.05bhp,Jaipur
Volkswagen,Volkswagen Polo,Hatchback,Petrol,Manual,2nd Owner,2,2016,59000.0,450000.0,5.0,1199.0,74bhp,Jaipur
Chevrolet,Chevrolet Beat,Hatchback,Petrol,Manual,4th Owner,4,2011,120000.0,100000.0,5.0,1199.0,79.4bhp,Jaipur
Maruti,Maruti Ritz,Hatchback,Diesel,Manual,2nd Owner,2,2010,90000.0,200000.0,5.0,1248.0,73.9bhp,Jaipur
Maruti,Maruti Alto K10,Hatchback,Petrol,Manual,2nd Owner,2,2012,40000.0,245000.00000000003,5.0,998.0,67.1bhp,Jaipur
Honda,Honda City,Sedan,Petrol,Manual,1st Owner,1,2010,70000.0,340000.0,5.0,1497.0,"118PS at 6,600 rpm",Jaipur
Mahindra,Mahindra Bolero Camper,Pickup Trucks,Diesel,Manual,1st Owner,1,2022,10000.0,1040000.0,5.0,2523.0,75.09bhp,Jaipur
Mahindra,Mahindra Scorpio,SUV,Diesel,Manual,2nd Owner,2,2015,120000.0,600000.0,9.0,2523.0,75bhp,Jaipur
Honda,Honda Amaze,Sedan,Petrol,Manual,1st Owner,1,2013,52034.0,334000.0,5.0,1198.0,86.7bhp,Jaipur
Renault,Renault KWID,Hatchback,Petrol,Manual,2nd Owner,2,2015,45979.0,243000.00000000003,5.0,799.0,53.3bhp,Jaipur
Honda,Honda Amaze,Sedan,Petrol,Manual,1st Owner,1,2019,10000.0,610000.0,5.0,1199.0,88.76bhp,Jaipur
Hyundai,Hyundai i20,Hatchback,Petrol,Manual,1st Owner,1,2013,68551.0,349000.0,5.0,1197.0,82.85bhp,Jaipur
Tata,Tata Tiago,Hatchback,Petrol,Manual,1st Owner,1,2019,68766.0,513999.99999999994,5.0,1199.0,83.83bhp,Jaipur
Tata,Tata New Safari,SUV,Diesel,Manual,1st Owner,1,2012,80000.0,300000.0,7.0,2179.0,138.1bhp,Jaipur
Maruti,Maruti Swift Dzire,Sedan,Petrol,Manual,2nd Owner,2,2020,20000.0,725000.0,5.0,1197.0,88.50bhp,Jaipur
Hyundai,Hyundai Verna,Sedan,Diesel,Manual,2nd Owner,2,2016,120000.0,459999.99999999994,5.0,1582.0,126.32bhp,Jaipur
Hyundai,Hyundai Verna,Sedan,Diesel,Manual,2nd Owner,2,2015,120000.0,450000.0,5.0,1582.0,126.32bhp,Jaipur
Mahindra,Mahindra Bolero,MUV,Diesel,Manual,5th Owner,5,2010,120000.0,320000.0,7.0,2523.0,63 HP at 3200 rpm,Jaipur
Ford,Ford Ecosport,SUV,Diesel,Manual,1st Owner,1,2019,71000.0,850000.0,5.0,1498.0,98.96bhp,Jaipur
Volkswagen,Volkswagen Vento,Sedan,Diesel,Manual,1st Owner,1,2014,53000.0,500000.0,5.0,1598.0,103.6bhp,Jaipur
Volkswagen,Volkswagen Polo,Hatchback,Diesel,Manual,2nd Owner,2,2017,75000.0,550000.0,5.0,1498.0,88bhp,Jaipur
Maruti,Maruti Wagon R,Hatchback,Petrol,Manual,1st Owner,1,2020,23573.0,560000.0,5.0,998.0,67.05bhp,Jaipur
Ford,Ford Ecosport,SUV,Diesel,Manual,1st Owner,1,2018,76200.0,800000.0,5.0,1498.0,98.96bhp,Jaipur
Hyundai,Hyundai Santro Xing,Hatchback,Petrol,Automatic,1st Owner,1,2007,85000.0,180000.0,5.0,1086.0,63 ,Jaipur
Maruti,Maruti Alto K10,Hatchback,Petrol,Manual,1st Owner,1,2014,62000.0,270000.0,5.0,998.0,65.71bhp,Jaipur
Hyundai,Hyundai Aura,Sedan,Petrol,Automatic,1st Owner,1,2020,16603.0,735000.0,5.0,1197.0,81.86bhp,Jaipur
Hyundai,Hyundai EON,Hatchback,Petrol,Manual,1st Owner,1,2018,43571.0,308000.0,5.0,814.0,55.2bhp,Jaipur
Maruti,Maruti Alto 800,Hatchback,Petrol,Manual,1st Owner,1,2020,28328.0,380000.0,5.0,796.0,47.33bhp,Jaipur
Maruti,Maruti Swift,Hatchback,Diesel,Manual,1st Owner,1,2014,115000.0,459999.99999999994,5.0,1248.0,74bhp,Jaipur
Honda,Honda WR-V,SUV,Petrol,Manual,1st Owner,1,2017,40282.0,657000.0,5.0,1199.0,88.7bhp,Jaipur
Maruti,Maruti Alto 800,Hatchback,Petrol,Manual,1st Owner,1,2016,57826.0,254999.99999999997,5.0,796.0,47.33bhp,Jaipur
Volkswagen,Volkswagen Polo,Hatchback,Petrol,Manual,1st Owner,1,2016,85400.0,450000.0,5.0,999.0,75bhp,Jaipur
Hyundai,Hyundai i20,Hatchback,Petrol,Manual,2nd Owner,2,2014,74000.0,480000.0,5.0,1197.0,81.83bhp,Jaipur
Mahindra,Mahindra Bolero Power Plus,SUV,Diesel,Manual,1st Owner,1,2018,66000.0,825000.0,7.0,1493.0,70bhp,Jaipur
Maruti,Maruti Vitara Brezza,SUV,Diesel,Automatic,1st Owner,1,2018,65580.0,894999.9999999999,5.0,1248.0,88.5bhp,Jaipur
Volkswagen,Volkswagen Polo,Hatchback,Diesel,Manual,2nd Owner,2,2014,91200.0,450000.0,5.0,1498.0,88.8bhp,Jaipur
Ford,Ford Ecosport,SUV,Diesel,Manual,2nd Owner,2,2015,65000.0,590000.0,5.0,1498.0,98.96bhp,Jaipur
Hyundai,Hyundai i20,Hatchback,Diesel,Manual,2nd Owner,2,2017,84250.0,670000.0,5.0,1396.0,88.73bhp,Jaipur
Maruti,Maruti Swift,Hatchback,Diesel,Manual,3rd Owner,3,2007,93155.0,229999.99999999997,5.0,1248.0,75 PS ,Jaipur
BMW,BMW 3 Series,Sedan,Diesel,Automatic,2nd Owner,2,2014,79412.0,1425000.0,5.0,1995.0,184bhp,Jaipur
Skoda,Skoda Rapid,Sedan,Diesel,Manual,1st Owner,1,2019,68140.0,810000.0,5.0,1498.0,108.6bhp,Jaipur
Kia,Kia Carens,MUV,Petrol,Automatic,1st Owner,1,2022,16293.0,1789999.9999999998,6.0,1353.0,138.05bhp,Jaipur
Maruti,Maruti Ritz,Hatchback,Diesel,Manual,2nd Owner,2,2014,79883.0,189000.0,5.0,1248.0,73.94bhp,Jaipur
Jeep,Jeep Compass,SUV,Diesel,Manual,1st Owner,1,2020,9000.0,1889999.9999999998,5.0,1956.0,170bhp,Jaipur
Hyundai,Hyundai Getz,Hatchback,Petrol,Manual,1st Owner,1,2007,100048.0,28001.0,5.0,1086.0,66.6 ,Jaipur
Honda,Honda Amaze,Sedan,Diesel,Manual,1st Owner,1,2014,110712.0,270000.0,5.0,1498.0,98.6bhp,Jaipur
Tata,Tata Tiago,Hatchback,Petrol,Automatic,1st Owner,1,2017,67653.0,409999.99999999994,5.0,1199.0,84bhp,Jaipur
Hyundai,Hyundai i10,Hatchback,Petrol,Manual,1st Owner,1,2015,58066.0,296000.0,5.0,1086.0,68.05bhp,Jaipur
Jaguar,Jaguar XF,Sedan,Diesel,Automatic,2nd Owner,2,2017,83000.0,2350000.0,5.0,2179.0,187.7bhp,Jaipur
Honda,Honda Amaze,Sedan,Petrol,Manual,1st Owner,1,2019,71053.0,576000.0,5.0,1199.0,88.76bhp,Jaipur
Volkswagen,Volkswagen Polo,Hatchback,Diesel,Manual,2nd Owner,2,2018,76977.0,623000.0,5.0,1498.0,88bhp,Jaipur
Tata,Tata Indica,Hatchback,Diesel,Manual,1st Owner,1,2009,150729.0,80000.0,5.0,1248.0,75 PS at 4000  rpm ,Jaipur
Mercedes-Benz,Mercedes-Benz M-Class,SUV,Diesel,Automatic,1st Owner,1,2016,115000.0,3190000.0,5.0,2143.0,203.2bhp,Jaipur
Kia,Kia Carens,MUV,Diesel,Automatic,1st Owner,1,2022,15000.0,1750000.0,6.0,1493.0,114.41bhp,Jaipur
Honda,Honda New Accord,Sedan,Petrol,Manual,1st Owner,1,2007,144103.0,35840.0,5.0,2354.0,144 ,Jaipur
Honda,Honda Amaze,Sedan,Petrol,Manual,1st Owner,1,2022,19726.0,750000.0,5.0,1199.0,88.50bhp,Jaipur
Audi,Audi Q5,SUV,Diesel,Automatic,1st Owner,1,2013,60267.0,1764999.9999999998,5.0,1968.0,174.3bhp,Jaipur
Hyundai,Hyundai Elantra,Sedan,Diesel,Manual,1st Owner,1,2013,120931.0,900000.0,5.0,1582.0,126.24bhp,Jaipur
Tata,Tata Nexon,SUV,Petrol,Manual,1st Owner,1,2022,12111.0,950000.0,5.0,1199.0,118.35bhp,Jaipur
Chevrolet,Chevrolet Cruze,Sedan,Diesel,Manual,1st Owner,1,2016,121671.0,450000.0,5.0,1998.0,163.7bhp,Jaipur
Maruti,Maruti Vitara Brezza,SUV,Diesel,Automatic,1st Owner,1,2019,65573.0,894999.9999999999,5.0,1248.0,88.5bhp,Jaipur
Hyundai,Hyundai i10,Hatchback,Petrol,Manual,1st Owner,1,2009,52887.0,250000.0,5.0,1197.0,78.9bhp,Jaipur
Honda,Honda CR-V,SUV,Petrol,Automatic,1st Owner,1,2015,48457.0,1285000.0,5.0,2354.0,187.4bhp,Jaipur
Nissan,Nissan Micra Active,Hatchback,Petrol,Manual,1st Owner,1,2013,51088.0,325000.0,5.0,1198.0,67.04bhp,Jaipur
Maruti,Maruti Wagon R,Hatchback,Petrol,Manual,1st Owner,1,2015,0.0,350000.0,5.0,998.0,67.04bhp,Jaipur
Kia,Kia Seltos,SUV,Petrol,Manual,1st Owner,1,2021,22000.0,1390000.0,5.0,1497.0,113.43bhp,Jaipur
Hyundai,Hyundai Verna,Sedan,Petrol,Manual,1st Owner,1,2018,45316.0,823000.0,5.0,1591.0,121.3bhp,Jaipur
Kia,Kia Seltos,SUV,Petrol,Automatic,1st Owner,1,2019,16858.0,1395000.0,5.0,1353.0,138.08bhp,Jaipur
Toyota,Toyota Innova,MUV,Diesel,Manual,1st Owner,1,2014,105000.0,790000.0,7.0,2494.0,100.6bhp,Jaipur
Renault,Renault KWID,Hatchback,Petrol,Manual,1st Owner,1,2019,31850.0,342000.0,5.0,799.0,53.26bhp,Jaipur
Honda,Honda Amaze,Sedan,Diesel,Manual,1st Owner,1,2013,135213.0,270000.0,5.0,1498.0,98.6bhp,Jaipur
Honda,Honda Amaze,Sedan,Diesel,Manual,1st Owner,1,2014,88378.0,358000.0,5.0,1498.0,98.6bhp,Jaipur
Maruti,Maruti Swift Dzire,Sedan,Diesel,Manual,1st Owner,1,2016,191867.0,500000.0,5.0,1248.0,74bhp,Jaipur
Maruti,Maruti Swift Dzire,Sedan,Diesel,Manual,1st Owner,1,2012,65808.0,409999.99999999994,5.0,1248.0,74bhp,Jaipur
Nissan,Nissan Magnite,SUV,Petrol,Manual,1st Owner,1,2021,20135.0,650000.0,5.0,999.0,71.02bhp,Jaipur
Skoda,Skoda Octavia,Sedan,Petrol,Automatic,1st Owner,1,2019,29882.0,2290000.0,5.0,1798.0,177bhp,Jaipur
MG,MG Hector,SUV,Petrol,Automatic,1st Owner,1,2020,33831.0,1500000.0,5.0,1451.0,141bhp,Jaipur
Maruti,Maruti Wagon R,Hatchback,Petrol,Manual,1st Owner,1,2018,61334.0,380000.0,5.0,998.0,67.04bhp,Jaipur
